Latitude,Longitude,Date,MODIS_Tile,MCD12Q1_061_Line_Y_500m,MCD12Q1_061_Sample_X_500m,MCD12Q1_061_LC_Type5,MCD12Q1_061_QC,MCD12Q1_061_QC_bitmask,MCD12Q1_061_QC_Name,MCD12Q1_061_QC_Name_Description
-35.2768027,149.1141933,2001-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2002-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2003-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2004-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2005-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2006-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2007-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2008-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2009-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2010-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2011-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2012-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2013-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2014-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2015-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2016-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2017-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2018-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2019-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2768027,149.1141933,2020-01-01,h30v12,1266.0,415.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2001-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2002-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2003-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2004-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2005-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2006-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2007-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2008-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2009-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2010-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2011-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2012-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2013-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2014-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2015-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2016-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2017-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2018-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2019-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.271875,149.113982,2020-01-01,h30v12,1265.0,417.0,9.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.2028731,149.086268,2001-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2002-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2003-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2004-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2005-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2006-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2007-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2008-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2009-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2010-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2011-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2012-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2013-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2014-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2015-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2016-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2017-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2018-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2019-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.2028731,149.086268,2020-01-01,h30v12,1248.0,436.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2001-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2002-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2003-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2004-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2005-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2006-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2007-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2008-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2009-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2010-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2011-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2012-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2013-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2014-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2015-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2016-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2017-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2018-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2019-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.199837,149.090898,2020-01-01,h30v12,1247.0,438.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-35.0539442,147.3455558,2001-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2002-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2003-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2004-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2005-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2006-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2007-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2008-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2009-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2010-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2011-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2012-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2013-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2014-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2015-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2016-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2017-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2018-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2019-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-35.0539442,147.3455558,2020-01-01,h30v12,1212.0,148.0,7.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-30.48,151.63,2001-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2002-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2003-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2004-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2005-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2006-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2007-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2008-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2009-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2010-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2011-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2012-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2013-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2014-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2015-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2016-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2017-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2018-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2019-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-30.48,151.63,2020-01-01,h31v12,115.0,162.0,9.0,9.0,0b00001001,0b00001001,Forest type changed (Climate-based change to forest class.)
-2.85,-54.9667,2001-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2002-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2003-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2004-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2005-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2006-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2007-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2008-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2009-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2010-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2011-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2012-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2013-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2014-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2015-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2016-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2017-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2018-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2019-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.85,-54.9667,2020-01-01,h12v09,684.0,1224.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2001-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2002-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2003-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2004-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2005-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2006-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2007-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2008-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2009-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2010-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2011-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2012-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2013-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2014-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2015-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2016-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2017-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2018-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2019-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
-2.638056,-60.156944,2020-01-01,h11v09,633.0,2377.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2001-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2002-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2003-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2004-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2005-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2006-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2007-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2008-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2009-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2010-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2011-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2012-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2013-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2014-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2015-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2016-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2017-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2018-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2019-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.0962873,-52.7123971,2020-01-01,h12v08,1416.0,1781.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2001-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2002-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2003-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2004-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
4.739,117.617,2005-01-01,h29v08,1262.0,1731.0,2.0,0.0,0b00000000,0b00000000,Classified land (Has a classification label and is land according to the water mask.)
